Date,Close,Close_DWT
2000-01-03 00:00:00-05:00,2.3740203380584717,2.517708335281237
2000-01-04 00:00:00-05:00,2.3454172611236572,2.518440373842732
2000-01-05 00:00:00-05:00,2.331116199493408,2.5191724370348756
2000-01-06 00:00:00-05:00,2.3597195148468018,2.519904265284269
2000-01-07 00:00:00-05:00,2.402620792388916,2.5206387502404572
2000-01-10 00:00:00-05:00,2.4455277919769287,2.521375049555662
2000-01-11 00:00:00-05:00,2.45267653465271,2.5221555979802277
2000-01-12 00:00:00-05:00,2.466978073120117,2.522985082815451
2000-01-13 00:00:00-05:00,2.466978073120117,2.523843067093333
2000-01-14 00:00:00-05:00,2.481279134750366,2.524741994719162
2000-01-18 00:00:00-05:00,2.5170326232910156,2.5256582754673254
2000-01-19 00:00:00-05:00,2.4955825805664062,2.526591056565479
2000-01-20 00:00:00-05:00,2.488426685333252,2.5275635583645717
2000-01-21 00:00:00-05:00,2.481279134750366,2.5285716344140985
2000-01-24 00:00:00-05:00,2.488426685333252,2.529583804208586
2000-01-25 00:00:00-05:00,2.5098824501037598,2.5306009421032285
2000-01-26 00:00:00-05:00,2.4598259925842285,2.5316361354493133
2000-01-27 00:00:00-05:00,2.502732038497925,2.53268220159024
2000-01-28 00:00:00-05:00,2.5018668174743652,2.5337647431867474
2000-01-31 00:00:00-05:00,2.4513962268829346,2.534886013356591
2000-02-01 00:00:00-05:00,2.494657278060913,2.5360278570376575
2000-02-02 00:00:00-05:00,2.4874463081359863,2.537196547701135
2000-02-03 00:00:00-05:00,2.494657278060913,2.538364092163154
2000-02-04 00:00:00-05:00,2.4874463081359863,2.539526193885465
2000-02-07 00:00:00-05:00,2.4802358150482178,2.5407009615532408
2000-02-08 00:00:00-05:00,2.4658162593841553,2.54188023856437
2000-02-09 00:00:00-05:00,2.4802358150482178,2.543076610856598
2000-02-10 00:00:00-05:00,2.458606004714966,2.5442916080485825
2000-02-11 00:00:00-05:00,2.458606004714966,2.545511787448418
2000-02-14 00:00:00-05:00,2.4297659397125244,2.54673979588611
2000-02-15 00:00:00-05:00,2.4513962268829346,2.548003530857956
2000-02-16 00:00:00-05:00,2.4297659397125244,2.5493036699917018
2000-02-17 00:00:00-05:00,2.4802358150482178,2.550628590148394
2000-02-18 00:00:00-05:00,2.4658162593841553,2.5519854349848825
2000-02-22 00:00:00-05:00,2.4513962268829346,2.5533546365638466
2000-02-23 00:00:00-05:00,2.4441874027252197,2.554735023135396
2000-02-24 00:00:00-05:00,2.436976432800293,2.5561423802423535
2000-02-25 00:00:00-05:00,2.4297659397125244,2.557572499621892
2000-02-28 00:00:00-05:00,2.4216196537017822,2.5589921688383646
2000-02-29 00:00:00-05:00,2.4216196537017822,2.560399946836078
2000-03-01 00:00:00-05:00,2.41434907913208,2.561808556529584
2000-03-02 00:00:00-05:00,2.428894281387329,2.5632089681375323
2000-03-03 00:00:00-05:00,2.41434907913208,2.5646242820811445
2000-03-06 00:00:00-05:00,2.457982063293457,2.5660552316233556
2000-03-07 00:00:00-05:00,2.399806261062622,2.567482241447153
2000-03-08 00:00:00-05:00,2.4361648559570312,2.568909784576224
2000-03-09 00:00:00-05:00,2.399806261062622,2.5703563038844495
2000-03-10 00:00:00-05:00,2.407075881958008,2.571820787082062
2000-03-13 00:00:00-05:00,2.385258913040161,2.5732971024041613
2000-03-14 00:00:00-05:00,2.356173515319824,2.5747894246846963
2000-03-15 00:00:00-05:00,2.34889817237854,2.5762812902416425
2000-03-16 00:00:00-05:00,2.428894281387329,2.5777716175200664
2000-03-17 00:00:00-05:00,2.4725255966186523,2.5792718114834363
